"Task_ID","Scenario_ID","Trial_num","Run_num","Year","Month","Num_services","Service_time","Health_benefit"
"Malaria_test","Expanded baseline",1,1,2020,6,59,301,NA
"SmokingCessation","Expanded baseline",1,1,2020,6,0,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2020,6,7,77,NA
"MalariaTreat_children","Expanded baseline",1,1,2020,6,5,57,NA
"Hyper1524","Expanded baseline",1,1,2020,6,8,40,NA
"Hyper2534","Expanded baseline",1,1,2020,6,10,53,NA
"Hyper3544","Expanded baseline",1,1,2020,6,8,41,NA
"Hyper4554","Expanded baseline",1,1,2020,6,6,33,NA
"Hyper5564","Expanded baseline",1,1,2020,6,5,28,NA
"Hyperr65","Expanded baseline",1,1,2020,6,6,32,NA
"Recordkeeping","Expanded baseline",1,1,2020,6,417,2025,NA
"Surveillance","Expanded baseline",1,1,2020,6,0,2,NA
"Overhead_1","Expanded baseline",1,1,2020,6,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2020,6,0,1200,NA
"ANC","Expanded baseline",1,1,2020,7,50,597,NA
"Newborn","Expanded baseline",1,1,2020,7,26,758,NA
"WellChild","Expanded baseline",1,1,2020,7,53,254,NA
"RI_yr1","Expanded baseline",1,1,2020,7,27,127,NA
"RI_yr2","Expanded baseline",1,1,2020,7,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2020,7,155,839,NA
"Parasites_U5","Expanded baseline",1,1,2020,7,48,260,NA
"Malnutrition_U5","Expanded baseline",1,1,2020,7,14,75,NA
"Contraception","Expanded baseline",1,1,2020,7,125,588,NA
"HIV_test","Expanded baseline",1,1,2020,7,0,1,NA
"Malaria_test","Expanded baseline",1,1,2020,7,69,352,NA
"SmokingCessation","Expanded baseline",1,1,2020,7,0,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2020,7,9,91,NA
"MalariaTreat_children","Expanded baseline",1,1,2020,7,6,67,NA
"Hyper1524","Expanded baseline",1,1,2020,7,8,40,NA
"Hyper2534","Expanded baseline",1,1,2020,7,10,53,NA
"Hyper3544","Expanded baseline",1,1,2020,7,8,41,NA
"Hyper4554","Expanded baseline",1,1,2020,7,6,33,NA
"Hyper5564","Expanded baseline",1,1,2020,7,5,28,NA
"Hyperr65","Expanded baseline",1,1,2020,7,6,32,NA
"Recordkeeping","Expanded baseline",1,1,2020,7,417,2025,NA
"Surveillance","Expanded baseline",1,1,2020,7,0,2,NA
"Overhead_1","Expanded baseline",1,1,2020,7,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2020,7,0,1200,NA
"ANC","Expanded baseline",1,1,2020,8,54,651,NA
"Newborn","Expanded baseline",1,1,2020,8,26,758,NA
"WellChild","Expanded baseline",1,1,2020,8,50,237,NA
"RI_yr1","Expanded baseline",1,1,2020,8,26,119,NA
"RI_yr2","Expanded baseline",1,1,2020,8,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2020,8,155,839,NA
"Parasites_U5","Expanded baseline",1,1,2020,8,48,260,NA
"Malnutrition_U5","Expanded baseline",1,1,2020,8,22,117,NA
"Contraception","Expanded baseline",1,1,2020,8,125,588,NA
"HIV_test","Expanded baseline",1,1,2020,8,0,1,NA
"Malaria_test","Expanded baseline",1,1,2020,8,55,281,NA
"SmokingCessation","Expanded baseline",1,1,2020,8,0,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2020,8,7,72,NA
"MalariaTreat_children","Expanded baseline",1,1,2020,8,5,53,NA
"Hyper1524","Expanded baseline",1,1,2020,8,8,40,NA
"Hyper2534","Expanded baseline",1,1,2020,8,10,53,NA
"Hyper3544","Expanded baseline",1,1,2020,8,8,41,NA
"Hyper4554","Expanded baseline",1,1,2020,8,6,33,NA
"Hyper5564","Expanded baseline",1,1,2020,8,5,28,NA
"Hyperr65","Expanded baseline",1,1,2020,8,6,32,NA
"Recordkeeping","Expanded baseline",1,1,2020,8,417,2025,NA
"Surveillance","Expanded baseline",1,1,2020,8,0,2,NA
"Overhead_1","Expanded baseline",1,1,2020,8,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2020,8,0,1200,NA
"ANC","Expanded baseline",1,1,2020,9,50,589,NA
"Newborn","Expanded baseline",1,1,2020,9,26,758,NA
"WellChild","Expanded baseline",1,1,2020,9,104,494,NA
"RI_yr1","Expanded baseline",1,1,2020,9,26,123,NA
"RI_yr2","Expanded baseline",1,1,2020,9,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2020,9,155,839,NA
"Parasites_U5","Expanded baseline",1,1,2020,9,48,260,NA
"Malnutrition_U5","Expanded baseline",1,1,2020,9,36,193,NA
"Contraception","Expanded baseline",1,1,2020,9,125,588,NA
"HIV_test","Expanded baseline",1,1,2020,9,0,1,NA
"Malaria_test","Expanded baseline",1,1,2020,9,71,363,NA
"SmokingCessation","Expanded baseline",1,1,2020,9,0,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2020,9,9,93,NA
"MalariaTreat_children","Expanded baseline",1,1,2020,9,7,69,NA
"Hyper1524","Expanded baseline",1,1,2020,9,8,40,NA
"Hyper2534","Expanded baseline",1,1,2020,9,10,53,NA
"Hyper3544","Expanded baseline",1,1,2020,9,8,41,NA
"Hyper4554","Expanded baseline",1,1,2020,9,6,33,NA
"Hyper5564","Expanded baseline",1,1,2020,9,5,28,NA
"Hyperr65","Expanded baseline",1,1,2020,9,6,32,NA
"Recordkeeping","Expanded baseline",1,1,2020,9,417,2025,NA
"Surveillance","Expanded baseline",1,1,2020,9,0,2,NA
"Overhead_1","Expanded baseline",1,1,2020,9,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2020,9,0,1200,NA
"ANC","Expanded baseline",1,1,2020,10,55,666,NA
"Newborn","Expanded baseline",1,1,2020,10,26,758,NA
"WellChild","Expanded baseline",1,1,2020,10,98,467,NA
"RI_yr1","Expanded baseline",1,1,2020,10,40,184,NA
"RI_yr2","Expanded baseline",1,1,2020,10,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2020,10,155,839,NA
"Parasites_U5","Expanded baseline",1,1,2020,10,48,260,NA
"Malnutrition_U5","Expanded baseline",1,1,2020,10,53,287,NA
"Contraception","Expanded baseline",1,1,2020,10,125,588,NA
"HIV_test","Expanded baseline",1,1,2020,10,0,1,NA
"Malaria_test","Expanded baseline",1,1,2020,10,97,493,NA
"SmokingCessation","Expanded baseline",1,1,2020,10,0,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2020,10,12,127,NA
"MalariaTreat_children","Expanded baseline",1,1,2020,10,9,93,NA
"Hyper1524","Expanded baseline",1,1,2020,10,8,40,NA
"Hyper2534","Expanded baseline",1,1,2020,10,10,53,NA
"Hyper3544","Expanded baseline",1,1,2020,10,8,41,NA
"Hyper4554","Expanded baseline",1,1,2020,10,6,33,NA
"Hyper5564","Expanded baseline",1,1,2020,10,5,28,NA
"Hyperr65","Expanded baseline",1,1,2020,10,6,32,NA
"Recordkeeping","Expanded baseline",1,1,2020,10,417,2025,NA
"Surveillance","Expanded baseline",1,1,2020,10,0,2,NA
"Overhead_1","Expanded baseline",1,1,2020,10,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2020,10,0,1200,NA
"ANC","Expanded baseline",1,1,2020,11,52,619,NA
"Newborn","Expanded baseline",1,1,2020,11,26,758,NA
"WellChild","Expanded baseline",1,1,2020,11,154,734,NA
"RI_yr1","Expanded baseline",1,1,2020,11,39,180,NA
"RI_yr2","Expanded baseline",1,1,2020,11,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2020,11,155,839,NA
"Parasites_U5","Expanded baseline",1,1,2020,11,48,260,NA
"Malnutrition_U5","Expanded baseline",1,1,2020,11,60,329,NA
"Contraception","Expanded baseline",1,1,2020,11,125,588,NA
"HIV_test","Expanded baseline",1,1,2020,11,0,1,NA
"Malaria_test","Expanded baseline",1,1,2020,11,101,512,NA
"SmokingCessation","Expanded baseline",1,1,2020,11,0,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2020,11,13,131,NA
"MalariaTreat_children","Expanded baseline",1,1,2020,11,9,97,NA
"Hyper1524","Expanded baseline",1,1,2020,11,8,40,NA
"Hyper2534","Expanded baseline",1,1,2020,11,10,53,NA
"Hyper3544","Expanded baseline",1,1,2020,11,8,41,NA
"Hyper4554","Expanded baseline",1,1,2020,11,6,33,NA
"Hyper5564","Expanded baseline",1,1,2020,11,5,28,NA
"Hyperr65","Expanded baseline",1,1,2020,11,6,32,NA
"Recordkeeping","Expanded baseline",1,1,2020,11,417,2025,NA
"Surveillance","Expanded baseline",1,1,2020,11,0,2,NA
"Overhead_1","Expanded baseline",1,1,2020,11,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2020,11,0,1200,NA
"ANC","Expanded baseline",1,1,2020,12,57,691,NA
"Newborn","Expanded baseline",1,1,2020,12,26,758,NA
"WellChild","Expanded baseline",1,1,2020,12,147,702,NA
"RI_yr1","Expanded baseline",1,1,2020,12,40,186,NA
"RI_yr2","Expanded baseline",1,1,2020,12,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2020,12,155,839,NA
"Parasites_U5","Expanded baseline",1,1,2020,12,48,260,NA
"Malnutrition_U5","Expanded baseline",1,1,2020,12,60,329,NA
"Contraception","Expanded baseline",1,1,2020,12,125,588,NA
"HIV_test","Expanded baseline",1,1,2020,12,0,1,NA
"Malaria_test","Expanded baseline",1,1,2020,12,66,337,NA
"SmokingCessation","Expanded baseline",1,1,2020,12,0,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2020,12,8,87,NA
"MalariaTreat_children","Expanded baseline",1,1,2020,12,6,64,NA
"Hyper1524","Expanded baseline",1,1,2020,12,8,40,NA
"Hyper2534","Expanded baseline",1,1,2020,12,10,53,NA
"Hyper3544","Expanded baseline",1,1,2020,12,8,41,NA
"Hyper4554","Expanded baseline",1,1,2020,12,6,33,NA
"Hyper5564","Expanded baseline",1,1,2020,12,5,28,NA
"Hyperr65","Expanded baseline",1,1,2020,12,6,32,NA
"Recordkeeping","Expanded baseline",1,1,2020,12,417,2025,NA
"Surveillance","Expanded baseline",1,1,2020,12,0,2,NA
"Overhead_1","Expanded baseline",1,1,2020,12,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2020,12,0,1200,NA
"ANC","Expanded baseline",1,1,2021,1,57,679,NA
"Newborn","Expanded baseline",1,1,2021,1,27,787,NA
"WellChild","Expanded baseline",1,1,2021,1,150,712,NA
"RI_yr1","Expanded baseline",1,1,2021,1,52,241,NA
"RI_yr2","Expanded baseline",1,1,2021,1,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2021,1,144,779,NA
"Parasites_U5","Expanded baseline",1,1,2021,1,47,256,NA
"Malnutrition_U5","Expanded baseline",1,1,2021,1,66,360,NA
"Contraception","Expanded baseline",1,1,2021,1,138,648,NA
"HIV_test","Expanded baseline",1,1,2021,1,0,1,NA
"Malaria_test","Expanded baseline",1,1,2021,1,58,295,NA
"SmokingCessation","Expanded baseline",1,1,2021,1,1,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2021,1,5,50,NA
"MalariaTreat_children","Expanded baseline",1,1,2021,1,5,48,NA
"Hyper1524","Expanded baseline",1,1,2021,1,9,43,NA
"Hyper2534","Expanded baseline",1,1,2021,1,9,51,NA
"Hyper3544","Expanded baseline",1,1,2021,1,9,44,NA
"Hyper4554","Expanded baseline",1,1,2021,1,6,34,NA
"Hyper5564","Expanded baseline",1,1,2021,1,6,31,NA
"Hyperr65","Expanded baseline",1,1,2021,1,6,33,NA
"Recordkeeping","Expanded baseline",1,1,2021,1,430,2090,NA
"Surveillance","Expanded baseline",1,1,2021,1,0,3,NA
"Overhead_1","Expanded baseline",1,1,2021,1,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2021,1,0,1200,NA
"ANC","Expanded baseline",1,1,2021,2,56,671,NA
"Newborn","Expanded baseline",1,1,2021,2,27,787,NA
"WellChild","Expanded baseline",1,1,2021,2,150,715,NA
"RI_yr1","Expanded baseline",1,1,2021,2,51,236,NA
"RI_yr2","Expanded baseline",1,1,2021,2,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2021,2,144,779,NA
"Parasites_U5","Expanded baseline",1,1,2021,2,47,256,NA
"Malnutrition_U5","Expanded baseline",1,1,2021,2,49,271,NA
"Contraception","Expanded baseline",1,1,2021,2,138,648,NA
"HIV_test","Expanded baseline",1,1,2021,2,0,1,NA
"Malaria_test","Expanded baseline",1,1,2021,2,56,283,NA
"SmokingCessation","Expanded baseline",1,1,2021,2,1,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2021,2,5,48,NA
"MalariaTreat_children","Expanded baseline",1,1,2021,2,4,46,NA
"Hyper1524","Expanded baseline",1,1,2021,2,9,43,NA
"Hyper2534","Expanded baseline",1,1,2021,2,9,51,NA
"Hyper3544","Expanded baseline",1,1,2021,2,9,44,NA
"Hyper4554","Expanded baseline",1,1,2021,2,6,34,NA
"Hyper5564","Expanded baseline",1,1,2021,2,6,31,NA
"Hyperr65","Expanded baseline",1,1,2021,2,6,33,NA
"Recordkeeping","Expanded baseline",1,1,2021,2,430,2090,NA
"Surveillance","Expanded baseline",1,1,2021,2,0,3,NA
"Overhead_1","Expanded baseline",1,1,2021,2,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2021,2,0,1200,NA
"ANC","Expanded baseline",1,1,2021,3,55,654,NA
"Newborn","Expanded baseline",1,1,2021,3,27,787,NA
"WellChild","Expanded baseline",1,1,2021,3,147,698,NA
"RI_yr1","Expanded baseline",1,1,2021,3,49,232,NA
"RI_yr2","Expanded baseline",1,1,2021,3,0,0,NA
"Diarrhea_U5","Expanded baseline",1,1,2021,3,144,779,NA
"Parasites_U5","Expanded baseline",1,1,2021,3,47,256,NA
"Malnutrition_U5","Expanded baseline",1,1,2021,3,18,102,NA
"Contraception","Expanded baseline",1,1,2021,3,138,648,NA
"HIV_test","Expanded baseline",1,1,2021,3,0,1,NA
"Malaria_test","Expanded baseline",1,1,2021,3,53,268,NA
"SmokingCessation","Expanded baseline",1,1,2021,3,1,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2021,3,4,46,NA
"MalariaTreat_children","Expanded baseline",1,1,2021,3,4,44,NA
"Hyper1524","Expanded baseline",1,1,2021,3,9,43,NA
"Hyper2534","Expanded baseline",1,1,2021,3,9,51,NA
"Hyper3544","Expanded baseline",1,1,2021,3,9,44,NA
"Hyper4554","Expanded baseline",1,1,2021,3,6,34,NA
"Hyper5564","Expanded baseline",1,1,2021,3,6,31,NA
"Hyperr65","Expanded baseline",1,1,2021,3,6,33,NA
"Recordkeeping","Expanded baseline",1,1,2021,3,430,2090,NA
"Surveillance","Expanded baseline",1,1,2021,3,0,3,NA
"Overhead_1","Expanded baseline",1,1,2021,3,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2021,3,0,1200,NA
"ANC","Expanded baseline",1,1,2021,4,54,645,NA
"Newborn","Expanded baseline",1,1,2021,4,27,787,NA
"WellChild","Expanded baseline",1,1,2021,4,144,686,NA
"RI_yr1","Expanded baseline",1,1,2021,4,47,213,NA
"RI_yr2","Expanded baseline",1,1,2021,4,13,70,NA
"Diarrhea_U5","Expanded baseline",1,1,2021,4,144,779,NA
"Parasites_U5","Expanded baseline",1,1,2021,4,47,256,NA
"Malnutrition_U5","Expanded baseline",1,1,2021,4,8,44,NA
"Contraception","Expanded baseline",1,1,2021,4,138,648,NA
"HIV_test","Expanded baseline",1,1,2021,4,0,1,NA
"Malaria_test","Expanded baseline",1,1,2021,4,53,268,NA
"SmokingCessation","Expanded baseline",1,1,2021,4,1,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2021,4,4,46,NA
"MalariaTreat_children","Expanded baseline",1,1,2021,4,4,44,NA
"Hyper1524","Expanded baseline",1,1,2021,4,9,43,NA
"Hyper2534","Expanded baseline",1,1,2021,4,9,51,NA
"Hyper3544","Expanded baseline",1,1,2021,4,9,44,NA
"Hyper4554","Expanded baseline",1,1,2021,4,6,34,NA
"Hyper5564","Expanded baseline",1,1,2021,4,6,31,NA
"Hyperr65","Expanded baseline",1,1,2021,4,6,33,NA
"Recordkeeping","Expanded baseline",1,1,2021,4,430,2090,NA
"Surveillance","Expanded baseline",1,1,2021,4,0,3,NA
"Overhead_1","Expanded baseline",1,1,2021,4,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2021,4,0,1200,NA
"ANC","Expanded baseline",1,1,2021,5,51,612,NA
"Newborn","Expanded baseline",1,1,2021,5,27,787,NA
"WellChild","Expanded baseline",1,1,2021,5,140,663,NA
"RI_yr1","Expanded baseline",1,1,2021,5,52,245,NA
"RI_yr2","Expanded baseline",1,1,2021,5,13,66,NA
"Diarrhea_U5","Expanded baseline",1,1,2021,5,144,779,NA
"Parasites_U5","Expanded baseline",1,1,2021,5,47,256,NA
"Malnutrition_U5","Expanded baseline",1,1,2021,5,10,56,NA
"Contraception","Expanded baseline",1,1,2021,5,138,648,NA
"HIV_test","Expanded baseline",1,1,2021,5,0,1,NA
"Malaria_test","Expanded baseline",1,1,2021,5,56,283,NA
"SmokingCessation","Expanded baseline",1,1,2021,5,1,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2021,5,5,48,NA
"MalariaTreat_children","Expanded baseline",1,1,2021,5,4,46,NA
"Hyper1524","Expanded baseline",1,1,2021,5,9,43,NA
"Hyper2534","Expanded baseline",1,1,2021,5,9,51,NA
"Hyper3544","Expanded baseline",1,1,2021,5,9,44,NA
"Hyper4554","Expanded baseline",1,1,2021,5,6,34,NA
"Hyper5564","Expanded baseline",1,1,2021,5,6,31,NA
"Hyperr65","Expanded baseline",1,1,2021,5,6,33,NA
"Recordkeeping","Expanded baseline",1,1,2021,5,430,2090,NA
"Surveillance","Expanded baseline",1,1,2021,5,0,3,NA
"Overhead_1","Expanded baseline",1,1,2021,5,0,1200,NA
"Overhead_2","Expanded baseline",1,1,2021,5,0,1200,NA
"ANC","Expanded baseline",1,1,2021,6,55,658,NA
"Newborn","Expanded baseline",1,1,2021,6,27,787,NA
"WellChild","Expanded baseline",1,1,2021,6,131,622,NA
"RI_yr1","Expanded baseline",1,1,2021,6,49,225,NA
"RI_yr2","Expanded baseline",1,1,2021,6,13,67,NA
"Diarrhea_U5","Expanded baseline",1,1,2021,6,144,779,NA
"Parasites_U5","Expanded baseline",1,1,2021,6,47,256,NA
"Malnutrition_U5","Expanded baseline",1,1,2021,6,12,68,NA
"Contraception","Expanded baseline",1,1,2021,6,138,648,NA
"HIV_test","Expanded baseline",1,1,2021,6,0,1,NA
"Malaria_test","Expanded baseline",1,1,2021,6,68,344,NA
"SmokingCessation","Expanded baseline",1,1,2021,6,1,5,NA
"MalariaTreat_adults","Expanded baseline",1,1,2021,6,6,59,NA
"MalariaTreat_children","Expanded baseline",1,1,2021,6,5,56,NA
"Hyper1524","Expanded baseline",1,1,2021,6,9,43,NA
"Hyper2534","Expanded baseline",1,1,2021,6,9,51,NA
"Hyper3544","Expanded baseline",1,1,2021,6,9,44,NA
"Hyper4554","Expanded baseline",1,1,2021,6,6,34,NA
"Hyper5564","Expanded baseline",1,1,2021,6,6,31,NA
"Hyperr65","Expanded baseline",1,1,2021,6,6,33,NA
"Recordkeeping","Expanded baseline",1,1,2021,6,430,2090,NA
