"","Scenario_ID","Year","ClinicalCat","ClinicalOrNon","WeeksPerYr.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"30","ComprehensiveModel",2025,"-","Non-productive",48,2050.97,2125.45,2184.29,2232.75,2325.36,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"31","ComprehensiveModel",2025,"Acute","Clinical",48,1658.28666666666,1811.6875,1929.039,2022.90416666666,2186.1975,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"32","ComprehensiveModel",2025,"Chronic","Clinical",48,6.79,7.8,9.468,10.8,13.21,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"33","ComprehensiveModel",2025,"Preventive","Clinical",48,1406.20833333333,1480.75833333333,1545.73533333333,1624.50416666667,1682.71083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"34","ComprehensiveModel",2025,"Public Health","Clinical",48,0.2,0.2,0.2165,0.233333333333333,0.283333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"35","ComprehensiveModel",2025,"Public Health","Non-clinical",48,272.43,305.2,332.412,359.2,411.48,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"36","ComprehensiveModel",2026,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"37","ComprehensiveModel",2026,"-","Non-productive",48,2052.44,2135.75,2196.67,2258.25,2345.59,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"38","ComprehensiveModel",2026,"Acute","Clinical",48,1619.86916666666,1791.4125,1934.60466666666,2055.42083333333,2230.61083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"39","ComprehensiveModel",2026,"Chronic","Clinical",48,6.59,7.8,9.426,10.85,13,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"40","ComprehensiveModel",2026,"Preventive","Clinical",48,1421.46083333333,1492.375,1570.91683333333,1644.60833333333,1725.64833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"41","ComprehensiveModel",2026,"Public Health","Clinical",48,0.198333333333333,0.2,0.221833333333333,0.233333333333333,0.284166666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"42","ComprehensiveModel",2026,"Public Health","Non-clinical",48,268.47,310.1,342.562,368.9,426.12,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"43","ComprehensiveModel",2027,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"44","ComprehensiveModel",2027,"-","Non-productive",48,2056.91,2154.9,2211.14,2280.8,2382.86,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"45","ComprehensiveModel",2027,"Acute","Clinical",48,1618.01416666666,1800.11666666667,1938.55766666666,2070.68333333333,2250.13,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"46","ComprehensiveModel",2027,"Chronic","Clinical",48,6.2,7.4,9.246,10.8,13.21,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"47","ComprehensiveModel",2027,"Preventive","Clinical",48,1453.28333333333,1522.73333333333,1596.60283333333,1671.12083333333,1776.75416666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"48","ComprehensiveModel",2027,"Public Health","Clinical",48,0.166666666666667,0.2,0.2165,0.233333333333333,0.283333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"49","ComprehensiveModel",2027,"Public Health","Non-clinical",48,268.24,321.95,349.688,370.85,427.8,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"50","ComprehensiveModel",2028,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"51","ComprehensiveModel",2028,"-","Non-productive",48,2057.22,2151.25,2223.04,2296.1,2403.88,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"52","ComprehensiveModel",2028,"Acute","Clinical",48,1599.9475,1808.51666666666,1938.122,2065.125,2252.4775,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"53","ComprehensiveModel",2028,"Chronic","Clinical",48,6.2,7.2,9.132,10.6,13.01,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"54","ComprehensiveModel",2028,"Preventive","Clinical",48,1453.13916666667,1538.30833333333,1626.27116666667,1698.41666666667,1806.72,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"55","ComprehensiveModel",2028,"Public Health","Clinical",48,0.1625,0.2,0.215,0.233333333333333,0.283333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"56","ComprehensiveModel",2028,"Public Health","Non-clinical",48,274.28,327,355.638,386.55,439.52,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"57","ComprehensiveModel",2029,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"58","ComprehensiveModel",2029,"-","Non-productive",48,2058.67,2158.3,2235.482,2308.95,2432.24,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"59","ComprehensiveModel",2029,"Acute","Clinical",48,1582.82583333333,1809.525,1944.21183333333,2069.83333333333,2306.9725,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"60","ComprehensiveModel",2029,"Chronic","Clinical",48,6.19,7.2,9.02,10.5,13.01,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"61","ComprehensiveModel",2029,"Preventive","Clinical",48,1481.6125,1568.09583333333,1658.5995,1751.3375,1836.1425,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"62","ComprehensiveModel",2029,"Public Health","Clinical",48,0.166666666666667,0.2,0.223,0.233333333333333,0.284166666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"63","ComprehensiveModel",2029,"Public Health","Non-clinical",48,274.8,334.25,364.82,403.5,441.55,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"64","ComprehensiveModel",2030,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"65","ComprehensiveModel",2030,"-","Non-productive",48,2080.13,2166.1,2252.156,2335,2460.26,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"66","ComprehensiveModel",2030,"Acute","Clinical",48,1562.2675,1809.34166666666,1947.961,2060.45416666666,2337.79416666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"67","ComprehensiveModel",2030,"Chronic","Clinical",48,5.59,7.2,8.944,10.45,13.02,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"68","ComprehensiveModel",2030,"Preventive","Clinical",48,1489.75916666667,1594.54166666666,1686.97433333333,1780.0125,1907.16166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"69","ComprehensiveModel",2030,"Public Health","Clinical",48,0.166666666666667,0.2,0.225,0.233333333333333,0.350833333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"70","ComprehensiveModel",2030,"Public Health","Non-clinical",48,261.96,337.75,374.054,421.45,464.45,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"71","ComprehensiveModel",2031,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"72","ComprehensiveModel",2031,"-","Non-productive",48,2082.86,2172.5,2261.726,2350.9,2462.24,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"73","ComprehensiveModel",2031,"Acute","Clinical",48,1605.10083333333,1788.50416666666,1958.07333333333,2112.2,2350.1875,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"74","ComprehensiveModel",2031,"Chronic","Clinical",48,5.2,6.95,8.762,10.2,13.02,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"75","ComprehensiveModel",2031,"Preventive","Clinical",48,1493.9825,1604.97083333333,1716.425,1821.36666666667,1944.67666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"76","ComprehensiveModel",2031,"Public Health","Clinical",48,0.2,0.2,0.239333333333333,0.266666666666667,0.366666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"77","ComprehensiveModel",2031,"Public Health","Non-clinical",48,262.09,339.8,383.964,431.95,487.96,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"78","ComprehensiveModel",2032,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"79","ComprehensiveModel",2032,"-","Non-productive",48,2072.28,2179.7,2268.29,2341.6,2469.64,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"80","ComprehensiveModel",2032,"Acute","Clinical",48,1564.48749999999,1809.7125,1975.79033333333,2102.9375,2365.38916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"81","ComprehensiveModel",2032,"Chronic","Clinical",48,5.58,6.6,8.686,10.25,13.61,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"82","ComprehensiveModel",2032,"Preventive","Clinical",48,1518,1641.07916666667,1748.42816666667,1866.9,2042.35666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"83","ComprehensiveModel",2032,"Public Health","Clinical",48,0.2,0.2,0.249,0.283333333333333,0.433333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"84","ComprehensiveModel",2032,"Public Health","Non-clinical",48,277.72,345.85,394.65,439.7,513.53,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"85","ComprehensiveModel",2033,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"86","ComprehensiveModel",2033,"-","Non-productive",48,2072.73,2188.4,2280.426,2346.55,2504.2,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"87","ComprehensiveModel",2033,"Acute","Clinical",48,1590.03666666666,1832.84583333333,1982.77483333333,2129.225,2422.66916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"88","ComprehensiveModel",2033,"Chronic","Clinical",48,5,6.55,8.456,9.65,13.22,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"89","ComprehensiveModel",2033,"Preventive","Clinical",48,1546.45333333333,1667.35,1778.479,1898.79166666667,2086.36583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"90","ComprehensiveModel",2033,"Public Health","Clinical",48,0.198333333333333,0.2,0.252833333333333,0.283333333333333,0.433333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"91","ComprehensiveModel",2033,"Public Health","Non-clinical",48,267.24,357.05,403.924,448.85,525.28,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"92","ComprehensiveModel",2034,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"93","ComprehensiveModel",2034,"-","Non-productive",48,2070.49,2190.8,2289.138,2379.05,2516.76,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"94","ComprehensiveModel",2034,"Acute","Clinical",48,1593.91916666667,1837.11666666666,2000.525,2168.79583333333,2479.575,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"95","ComprehensiveModel",2034,"Chronic","Clinical",48,4.6,6.55,8.342,9.6,13.01,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"96","ComprehensiveModel",2034,"Preventive","Clinical",48,1576.56166666667,1679.93333333333,1813.74416666667,1951.8625,2119.51666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"97","ComprehensiveModel",2034,"Public Health","Clinical",48,0.166666666666667,0.2,0.256333333333333,0.283333333333333,0.433333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"98","ComprehensiveModel",2034,"Public Health","Non-clinical",48,278.57,364.1,412.138,463,554.07,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"99","ComprehensiveModel",2035,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"100","ComprehensiveModel",2035,"-","Non-productive",48,2084.77,2192,2299.358,2394.25,2542.6,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
"101","ComprehensiveModel",2035,"Acute","Clinical",48,1627.7225,1839.22083333333,2012.90433333333,2197.02083333333,2458.815,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Tigray",NA
