"","Scenario_ID","Year","ClinicalCat","ClinicalOrNon","WeeksPerYr.x","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr.y","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"20","ComprehensiveModel",2023,"Public Health","Clinical",48,12.0175,14.4708333333333,16.5051666666667,18.6,21.0666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"21","ComprehensiveModel",2023,"Public Health","Non-clinical",48,260.67,284.05,313.206,341.9,373.1,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"22","ComprehensiveModel",2024,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"23","ComprehensiveModel",2024,"-","Non-productive",48,1620.11,1705.15,1756.09,1815.3,1901.33,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"24","ComprehensiveModel",2024,"Acute","Clinical",48,1641.81,1771.975,1836.28416666666,1903.8125,1993.32666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"25","ComprehensiveModel",2024,"Chronic","Clinical",48,21.8,26.2,30.912,34.55,41.83,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"26","ComprehensiveModel",2024,"Preventive","Clinical",48,1519,1623.65416666667,1685.73866666667,1762.5375,1845.53,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"27","ComprehensiveModel",2024,"Public Health","Clinical",48,12.4108333333333,14.4416666666667,17.2546666666667,20.2041666666667,22.9241666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"28","ComprehensiveModel",2024,"Public Health","Non-clinical",48,267.89,291.75,320.71,346.55,388.63,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"29","ComprehensiveModel",2025,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"30","ComprehensiveModel",2025,"-","Non-productive",48,2065.59,2142.3,2202.484,2252.25,2353.04,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"31","ComprehensiveModel",2025,"Acute","Clinical",48,1631.86833333333,1786.01666666666,1865.4665,1955.11249999999,2081.07166666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"32","ComprehensiveModel",2025,"Chronic","Clinical",48,21.78,25.4,30.462,34.8,42.81,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"33","ComprehensiveModel",2025,"Preventive","Clinical",48,1580.58583333333,1651.11666666667,1731.87933333333,1801.075,1909.95333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"34","ComprehensiveModel",2025,"Public Health","Clinical",48,11.58,14.8125,17.6655,20.5291666666667,25.3825,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"35","ComprehensiveModel",2025,"Public Health","Non-clinical",48,273.55,304.35,331.536,359,409.27,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"36","ComprehensiveModel",2026,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"37","ComprehensiveModel",2026,"-","Non-productive",48,2068.09,2159.7,2219.424,2282.55,2382.55,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"38","ComprehensiveModel",2026,"Acute","Clinical",48,1631.92416666666,1786.2375,1882.38233333333,1991.94583333333,2123.69833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"39","ComprehensiveModel",2026,"Chronic","Clinical",48,20.59,24.8,30.024,34.4,41.22,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"40","ComprehensiveModel",2026,"Preventive","Clinical",48,1604.43166666667,1679.67083333333,1771.87016666667,1841.85416666667,1989.645,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"41","ComprehensiveModel",2026,"Public Health","Clinical",48,11.4475,14.6,18.3928333333333,21.5166666666667,27.03,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"42","ComprehensiveModel",2026,"Public Health","Non-clinical",48,267.58,311.05,343.336,370.25,424.91,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"43","ComprehensiveModel",2027,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"44","ComprehensiveModel",2027,"-","Non-productive",48,2082.4,2183.7,2238.77,2308.6,2416.82,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"45","ComprehensiveModel",2027,"Acute","Clinical",48,1634.13583333333,1780.16666666666,1896.63516666666,2009.38333333333,2145.08083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"46","ComprehensiveModel",2027,"Chronic","Clinical",48,19.58,23.15,29.214,33.8,42.01,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"47","ComprehensiveModel",2027,"Preventive","Clinical",48,1636.20833333333,1711.65833333333,1804.54,1877.84166666667,2065.06083333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"48","ComprehensiveModel",2027,"Public Health","Clinical",48,10.5175,14.975,18.727,22.4,28.43,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"49","ComprehensiveModel",2027,"Public Health","Non-clinical",48,271.01,323.9,352.116,375.35,433.89,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"50","ComprehensiveModel",2028,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"51","ComprehensiveModel",2028,"-","Non-productive",48,2081.7,2181.8,2255.498,2331.1,2437.62,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"52","ComprehensiveModel",2028,"Acute","Clinical",48,1628.47833333333,1808.94166666666,1908.92133333333,2021.625,2195.53583333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"53","ComprehensiveModel",2028,"Chronic","Clinical",48,19.97,22.6,28.608,33,40.64,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"54","ComprehensiveModel",2028,"Preventive","Clinical",48,1647.15666666667,1722.58333333333,1840.77966666667,1923.6375,2081.4925,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"55","ComprehensiveModel",2028,"Public Health","Clinical",48,10.8683333333333,15.1583333333333,19.1826666666667,23.2708333333333,28.005,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"56","ComprehensiveModel",2028,"Public Health","Non-clinical",48,279.77,329.55,359.84,391.6,447.17,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"57","ComprehensiveModel",2029,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"58","ComprehensiveModel",2029,"-","Non-productive",48,2089.27,2190,2272.802,2346.15,2474.59,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"59","ComprehensiveModel",2029,"Acute","Clinical",48,1628.41083333332,1812.57083333333,1925.87583333333,2038.72916666666,2259.8125,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"60","ComprehensiveModel",2029,"Chronic","Clinical",48,19.37,22.6,28.104,32.6,40.45,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"61","ComprehensiveModel",2029,"Preventive","Clinical",48,1642.39,1768.675,1881.252,1977.65833333333,2113.47916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"62","ComprehensiveModel",2029,"Public Health","Clinical",48,10.935,14.85,19.6546666666667,24.1375,29.5641666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"63","ComprehensiveModel",2029,"Public Health","Non-clinical",48,278.08,336.7,370.824,413.45,453.04,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"64","ComprehensiveModel",2030,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"65","ComprehensiveModel",2030,"-","Non-productive",48,2111.2,2209.15,2294.516,2381.8,2512.43,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"66","ComprehensiveModel",2030,"Acute","Clinical",48,1620.37416666666,1807.55416666667,1940.60633333333,2059.3,2260.90666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"67","ComprehensiveModel",2030,"Chronic","Clinical",48,17.74,22.4,27.756,32.6,40.65,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"68","ComprehensiveModel",2030,"Preventive","Clinical",48,1665.605,1801.12916666667,1914.452,2022.69583333333,2190.7775,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"69","ComprehensiveModel",2030,"Public Health","Clinical",48,11.7266666666667,15.1166666666667,20.307,24.5541666666667,33.58,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"70","ComprehensiveModel",2030,"Public Health","Non-clinical",48,266.78,345.4,381.902,431.95,473.74,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"71","ComprehensiveModel",2031,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"72","ComprehensiveModel",2031,"-","Non-productive",48,2111.05,2212.9,2308.864,2397,2511.93,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"73","ComprehensiveModel",2031,"Acute","Clinical",48,1642.565,1815.39166666666,1957.48466666666,2069.45,2301.92833333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"74","ComprehensiveModel",2031,"Chronic","Clinical",48,15.99,21.5,27.032,31.3,40.07,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"75","ComprehensiveModel",2031,"Preventive","Clinical",48,1705.56833333333,1819.39166666667,1949.46333333333,2047.69166666667,2258.1075,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"76","ComprehensiveModel",2031,"Public Health","Clinical",48,11.98,15.6791666666667,21.3821666666667,25.875,37.14,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"77","ComprehensiveModel",2031,"Public Health","Non-clinical",48,267.56,348.1,393.722,445.15,500.01,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"78","ComprehensiveModel",2032,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"79","ComprehensiveModel",2032,"-","Non-productive",48,2105.82,2230.75,2319.858,2401.35,2528.63,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"80","ComprehensiveModel",2032,"Acute","Clinical",48,1632.96416666666,1836.9375,1980.20533333333,2128.51249999999,2363.22916666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"81","ComprehensiveModel",2032,"Chronic","Clinical",48,16.94,20.5,26.634,31.85,41.62,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"82","ComprehensiveModel",2032,"Preventive","Clinical",48,1734.28083333333,1838.21666666667,1987.40266666667,2112.60833333333,2293.61166666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"83","ComprehensiveModel",2032,"Public Health","Clinical",48,12.1591666666667,16.1,22.3508333333333,27.6125,38.8133333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"84","ComprehensiveModel",2032,"Public Health","Non-clinical",48,282.26,355.7,406.306,455.1,529.08,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"85","ComprehensiveModel",2033,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"86","ComprehensiveModel",2033,"-","Non-productive",48,2113.24,2243.6,2336.8,2412.15,2568.77,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"87","ComprehensiveModel",2033,"Acute","Clinical",48,1654.24833333333,1835.84583333333,1994.676,2144.2625,2386.0825,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"88","ComprehensiveModel",2033,"Chronic","Clinical",48,15.59,19.95,25.88,29.7,40.25,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"89","ComprehensiveModel",2033,"Preventive","Clinical",48,1765.24916666666,1860.14583333333,2021.95366666667,2150.90416666667,2370.85333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"90","ComprehensiveModel",2033,"Public Health","Clinical",48,11.7341666666667,15.9708333333333,22.8815,27.2958333333333,39.4066666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"91","ComprehensiveModel",2033,"Public Health","Non-clinical",48,272.58,368.15,417.55,469.45,555.06,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"92","ComprehensiveModel",2034,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"93","ComprehensiveModel",2034,"-","Non-productive",48,2108.47,2263.4,2349.936,2442.45,2603.19,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"94","ComprehensiveModel",2034,"Acute","Clinical",48,1670.27833333333,1846.3,2013.40383333333,2148.62083333333,2446.33666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"95","ComprehensiveModel",2034,"Chronic","Clinical",48,14.38,19.9,25.416,29.5,39.43,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"96","ComprehensiveModel",2034,"Preventive","Clinical",48,1786.69416666667,1896.57083333334,2060.54283333333,2193.73333333333,2495.58,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"97","ComprehensiveModel",2034,"Public Health","Clinical",48,12.1175,16.7916666666667,23.4675,28.9708333333333,41.0408333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"98","ComprehensiveModel",2034,"Public Health","Non-clinical",48,287.91,377.75,427.674,479.5,575.8,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"99","ComprehensiveModel",2035,"-","Non-clinical",48,1440,1440,1440,1440,1440,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"100","ComprehensiveModel",2035,"-","Non-productive",48,2123.58,2251.3,2364.702,2474.45,2618.85,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
"101","ComprehensiveModel",2035,"Acute","Clinical",48,1704.60083333333,1871.08333333333,2038.61266666666,2180.11666666667,2481.39916666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Harari",NA
