"","Scenario_ID","Year","ClinicalCat","ClinicalOrNon","WeeksPerYr","CI05","CI25","MeanHrs","CI75","CI95","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"11","BasicModel",2022,"Public Health","Clinical",48,66.01,66.5833333333333,69.4766666666667,68.4,76.68,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"12","BasicModel",2022,"Public Health","Non-clinical",48,266.28,277.8,301,321,355.4,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"13","BasicModel",2023,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"14","BasicModel",2023,"-","Non-productive",48,1180.92,1259.8,1277.4,1301.2,1358.32,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"15","BasicModel",2023,"Acute","Clinical",48,1175.28,1177.8,1229.32333333333,1253.53333333333,1295.73333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"16","BasicModel",2023,"Preventive","Clinical",48,1538.07333333333,1607.3,1613.53333333333,1642.78333333333,1654.62333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"17","BasicModel",2023,"Public Health","Clinical",48,60.1266666666667,67.4333333333333,71.84,74.9333333333333,82.6666666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"18","BasicModel",2023,"Public Health","Non-clinical",48,268.52,284.2,304.08,319.4,341.8,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"19","BasicModel",2024,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"20","BasicModel",2024,"-","Non-productive",48,1222.28,1277.8,1308.72,1353.6,1403.2,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"21","BasicModel",2024,"Acute","Clinical",48,1206.43,1210.88333333333,1264.39,1295.8,1318.21333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"22","BasicModel",2024,"Preventive","Clinical",48,1557.14666666667,1643.53333333333,1651.92666666667,1710.65,1716.95666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"23","BasicModel",2024,"Public Health","Clinical",48,59.4433333333333,67.6833333333333,71.1366666666667,74.8833333333333,80.71,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"24","BasicModel",2024,"Public Health","Non-clinical",48,260,283.2,305.8,330.6,355.24,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"25","BasicModel",2025,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"26","BasicModel",2025,"-","Non-productive",48,1480.08,1512.4,1546.96,1560.4,1645.84,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"27","BasicModel",2025,"Acute","Clinical",48,1180.79666666667,1184.85,1248.73333333333,1288.65,1360.21,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"28","BasicModel",2025,"Preventive","Clinical",48,1561.67,1708.21666666667,1686.95333333333,1729.06666666667,1741.02666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"29","BasicModel",2025,"Public Health","Clinical",48,66.2333333333333,68.1666666666667,73.4,77.35,81.9366666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"30","BasicModel",2025,"Public Health","Non-clinical",48,260.76,284.6,309.08,325.6,360.48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"31","BasicModel",2026,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"32","BasicModel",2026,"-","Non-productive",48,1467.84,1492,1539.88,1587.6,1632.08,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"33","BasicModel",2026,"Acute","Clinical",48,1136.34333333333,1138.65,1219.44,1293.24999999999,1310.06333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"34","BasicModel",2026,"Preventive","Clinical",48,1588.71,1721.28333333333,1715.09666666667,1787.46666666667,1789.04,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"35","BasicModel",2026,"Public Health","Clinical",48,62.6066666666667,64.1666666666667,71.5966666666667,76.1,85.46,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"36","BasicModel",2026,"Public Health","Non-clinical",48,264.16,282.4,308.72,345.6,364.32,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"37","BasicModel",2027,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"38","BasicModel",2027,"-","Non-productive",48,1515.12,1521.2,1574.88,1604,1659.04,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"39","BasicModel",2027,"Acute","Clinical",48,1109.02666666666,1122.73333333333,1208.94,1310.36666666666,1353.46,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"40","BasicModel",2027,"Preventive","Clinical",48,1553.85333333333,1699.2,1721.1,1813.3,1843.86,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"41","BasicModel",2027,"Public Health","Clinical",48,68.2733333333333,73.5666666666667,76.85,78.8833333333333,87.1233333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"42","BasicModel",2027,"Public Health","Non-clinical",48,249.08,281.4,308.92,358,358.64,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"43","BasicModel",2028,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"44","BasicModel",2028,"-","Non-productive",48,1531.88,1554.6,1578.8,1598.6,1622.6,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"45","BasicModel",2028,"Acute","Clinical",48,1093.09333333333,1108.86666666667,1210.91666666667,1281.05,1358.95666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"46","BasicModel",2028,"Preventive","Clinical",48,1544.32666666667,1668.16666666667,1747.95,1884.63333333334,1912.62,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"47","BasicModel",2028,"Public Health","Clinical",48,63.46,73.8333333333333,73.4666666666667,78.4333333333333,78.4733333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"48","BasicModel",2028,"Public Health","Non-clinical",48,256.52,275.4,317.96,388.6,391.96,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"49","BasicModel",2029,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"50","BasicModel",2029,"-","Non-productive",48,1540.2,1583.4,1608.52,1643.8,1675.16,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"51","BasicModel",2029,"Acute","Clinical",48,1064.48333333333,1101.88333333333,1228.17333333333,1294.26666666667,1389.74666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"52","BasicModel",2029,"Preventive","Clinical",48,1576.21333333333,1721.53333333333,1798.24,1959.08333333333,1960.61666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"53","BasicModel",2029,"Public Health","Clinical",48,65.8733333333333,72.3,76.5033333333333,82.85,82.97,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"54","BasicModel",2029,"Public Health","Non-clinical",48,246.16,261.2,321.32,391.6,419.12,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"55","BasicModel",2030,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"56","BasicModel",2030,"-","Non-productive",48,1747.08,1791.4,1825.64,1871.6,1923.6,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"57","BasicModel",2030,"Acute","Clinical",48,1052.02,1062.36666666667,1221.18333333333,1348.41666666666,1395.95,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"58","BasicModel",2030,"Preventive","Clinical",48,1618.72,1792.6,1827.83,1943.66666666667,1968.06666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"59","BasicModel",2030,"Public Health","Clinical",48,63.1066666666667,70,76.1266666666667,82.95,83.75,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"60","BasicModel",2030,"Public Health","Non-clinical",48,252.6,279.8,337.04,426,447.28,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"61","BasicModel",2031,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"62","BasicModel",2031,"-","Non-productive",48,1776.16,1807.2,1860.6,1888.6,1981.4,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"63","BasicModel",2031,"Acute","Clinical",48,1033.27333333333,1069.7,1213.57333333333,1276.5,1403.18,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"64","BasicModel",2031,"Preventive","Clinical",48,1650.82,1820.5,1856.27666666667,1980.9,2000.06,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"65","BasicModel",2031,"Public Health","Clinical",48,62.96,72.5333333333333,77.45,87.1333333333333,90.84,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"66","BasicModel",2031,"Public Health","Non-clinical",48,258.12,270.6,348.76,439.8,467.48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"67","BasicModel",2032,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"68","BasicModel",2032,"-","Non-productive",48,1778.88,1812.8,1864.6,1917.2,1985.52,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"69","BasicModel",2032,"Acute","Clinical",48,993.349999999999,1097.68333333333,1209.88,1283.58333333333,1427.10333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"70","BasicModel",2032,"Preventive","Clinical",48,1718.41666666666,1831.21666666667,1892.42666666667,2039.08333333333,2050.37666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"71","BasicModel",2032,"Public Health","Clinical",48,57.2733333333333,63.5,77.6266666666667,87.8833333333333,101.203333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"72","BasicModel",2032,"Public Health","Non-clinical",48,255.56,269.8,336.2,404.6,446.04,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"73","BasicModel",2033,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"74","BasicModel",2033,"-","Non-productive",48,1780.28,1831,1894.64,1965,2001.8,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"75","BasicModel",2033,"Acute","Clinical",48,1008.34666666667,1164.73333333333,1190.48,1219.25,1369.62333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"76","BasicModel",2033,"Preventive","Clinical",48,1742.36,1898.26666666667,1936.67,2091.11666666666,2091.86333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"77","BasicModel",2033,"Public Health","Clinical",48,64.0066666666667,68.1,85.8233333333333,96.0666666666667,111.08,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"78","BasicModel",2033,"Public Health","Non-clinical",48,280.44,288.6,337.32,373.6,431.36,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"79","BasicModel",2034,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"80","BasicModel",2034,"-","Non-productive",48,1772.2,1867.4,1897.32,1937.2,1986.48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"81","BasicModel",2034,"Acute","Clinical",48,1019.51666666666,1125.45,1174.59,1197.15,1364.19,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"82","BasicModel",2034,"Preventive","Clinical",48,1775.41666666667,1990.88333333334,1981.22666666667,2044.26666666667,2134.64,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"83","BasicModel",2034,"Public Health","Clinical",48,72.7433333333333,78.9166666666667,92.93,105.016666666667,118.59,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"84","BasicModel",2034,"Public Health","Non-clinical",48,272.68,292.2,334.28,367.2,426.4,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"85","BasicModel",2035,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"86","BasicModel",2035,"-","Non-productive",48,1765.92,1860.8,1912.32,2017.2,2021.36,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"87","BasicModel",2035,"Acute","Clinical",48,1007.04,1099.46666666667,1157.61333333333,1231.16666666666,1333.03333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"88","BasicModel",2035,"Preventive","Clinical",48,1786.55,2039.88333333333,2020.57666666667,2068.88333333333,2178.65666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"89","BasicModel",2035,"Public Health","Clinical",48,72.1033333333333,80.3833333333333,96.77,103.5,130.26,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"90","BasicModel",2035,"Public Health","Non-clinical",48,270.96,287.6,347.52,418,438.48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"91","ComprehensiveModel",2021,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"92","ComprehensiveModel",2021,"-","Non-productive",48,1610.04,1706.2,1721.72,1772.4,1777.84,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"93","ComprehensiveModel",2021,"Acute","Clinical",48,1808.23333333333,1823.7,1880.71333333333,1919.45,1958.23666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"94","ComprehensiveModel",2021,"Chronic","Clinical",48,6.84,7.8,8.24,8.8,9.6,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"95","ComprehensiveModel",2021,"Preventive","Clinical",48,1483.39666666667,1486.45,1569.48666666667,1635.31666666667,1679.25,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"96","ComprehensiveModel",2021,"Public Health","Clinical",48,50.3,56.8333333333333,62.98,67.1166666666667,78.57,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"97","ComprehensiveModel",2021,"Public Health","Non-clinical",48,276.36,291.4,298.84,303,324.12,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"98","ComprehensiveModel",2022,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"99","ComprehensiveModel",2022,"-","Non-productive",48,1605.68,1707.6,1739.72,1794.4,1829.12,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"100","ComprehensiveModel",2022,"Acute","Clinical",48,1841.29,1868.71666666666,1921.25333333333,1964.61666666666,1998.17666666666,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"101","ComprehensiveModel",2022,"Chronic","Clinical",48,6.72,8,8,8.2,9,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"102","ComprehensiveModel",2022,"Preventive","Clinical",48,1506.47,1564.15,1629.75,1750.26666666667,1757,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"103","ComprehensiveModel",2022,"Public Health","Clinical",48,56.0166666666667,59.75,66.2033333333333,64.2666666666667,84.8266666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"104","ComprehensiveModel",2022,"Public Health","Non-clinical",48,282.24,292.8,306.84,320.8,335.2,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"105","ComprehensiveModel",2023,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"106","ComprehensiveModel",2023,"-","Non-productive",48,1636.92,1741.4,1770.96,1838.8,1841.68,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"107","ComprehensiveModel",2023,"Acute","Clinical",48,1888.88666666666,1901.23333333333,1930.15333333333,1974.4,1975.61333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"108","ComprehensiveModel",2023,"Chronic","Clinical",48,6.32,8.4,8.36,8.8,9.76,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"109","ComprehensiveModel",2023,"Preventive","Clinical",48,1557.82666666667,1561.4,1663.41333333333,1737.48333333333,1797.61666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
